year,category,term,date,kickoffdate,homeTeam,score,awayTeam,stadiumName,visitors,other,homeTeamId,awayTeamId,competitionName,jLeagueCompetitionId,competitionId
2026,2,第１４節第１日,2026/05/02,2026-05-02T14:00:00+09:00,徳島,vs,愛媛,鳴門大塚,,ＤＡＺＮ,36,37,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１４節第１日,2026/05/02,2026-05-02T14:00:00+09:00,高知,vs,FC大阪,ギケンス,,ＤＡＺＮ,468,390,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１４節第１日,2026/05/02,2026-05-02T14:00:00+09:00,鳥栖,vs,宮崎,駅スタ,,ＤＡＺＮ,33,371,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１４節第１日,2026/05/02,2026-05-02T15:00:00+09:00,鳥取,vs,山口,Ａｘｉｓ,,ＤＡＺＮ,44,330,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,東京V,vs,柏,味スタ,,ＤＡＺＮ,4,11,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１４節第２日,2026/05/03,2026-05-03T16:00:00+09:00,鹿島,vs,町田,メルスタ,,ＤＡＺＮ,1,45,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１４節第２日,2026/05/03,2026-05-03T15:00:00+09:00,C大阪,vs,福岡,ヨドコウ,,ＤＡＺＮ,20,23,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１４節第２日,2026/05/03,2026-05-03T17:00:00+09:00,長崎,vs,名古屋,ピースタ,,ＤＡＺＮ,47,8,明治安田J1百年構想 WESTグループ,35,35-W
2026,2,第１４節第２日,2026/05/03,2026-05-03T13:00:00+09:00,八戸,vs,群馬,プラスタ,,ＤＡＺＮ,362,35,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,山形,vs,栃木SC,ＮＤスタ,,ＤＡＺＮ,29,40,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１４節第２日,2026/05/03,2026-05-03T13:00:00+09:00,松本,vs,甲府,サンアル,,ＤＡＺＮ／テレビ信州,46,28,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,福島,vs,大宮,とうスタ,,ＤＡＺＮ,271,27,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,新潟,vs,讃岐,デンカＳ,,ＤＡＺＮ,78,48,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,金沢,vs,富山,ゴースタ,,ＤＡＺＮ,275,41,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,今治,vs,奈良,アシさと,,ＤＡＺＮ,369,391,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,北九州,vs,大分,ミクスタ,,ＤＡＺＮ,43,31,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１４節第２日,2026/05/03,2026-05-03T14:00:00+09:00,熊本,vs,滋賀,えがおＳ,,ＤＡＺＮ,38,495,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１４節第２日,2026/05/03,2026-05-03T18:00:00+09:00,琉球,vs,鹿児島,沖縄県陸,,ＤＡＺＮ,277,338,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１５節第１日,2026/05/06,2026-05-06T15:00:00+09:00,FC東京,vs,千葉,味スタ,,ＤＡＺＮ,22,2,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１５節第１日,2026/05/06,2026-05-06T16:00:00+09:00,鹿島,vs,水戸,メルスタ,,ＤＡＺＮ,1,94,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１５節第１日,2026/05/06,2026-05-06T16:00:00+09:00,町田,vs,横浜FM,Ｇスタ,,ＤＡＺＮ,45,5,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１５節第１日,2026/05/06,2026-05-06T17:00:00+09:00,川崎F,vs,東京V,Ｕ等々力,,ＤＡＺＮ,21,4,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１５節第１日,2026/05/06,2026-05-06T19:00:00+09:00,柏,vs,浦和,三協Ｆ柏,,ＤＡＺＮ,11,3,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１５節第１日,2026/05/06,2026-05-06T13:00:00+09:00,清水,vs,C大阪,アイスタ,,ＤＡＺＮ,7,20,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１５節第１日,2026/05/06,2026-05-06T13:00:00+09:00,長崎,vs,岡山,ピースタ,,ＤＡＺＮ,47,42,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,名古屋,vs,G大阪,豊田ス,,ＤＡＺＮ,8,9,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,福岡,vs,京都,ベススタ,,ＤＡＺＮ,23,24,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１５節第１日,2026/05/06,2026-05-06T15:00:00+09:00,広島,vs,神戸,Ｅピース,,ＤＡＺＮ／ＮＨＫ ＢＳ,10,18,明治安田J1百年構想 WESTグループ,35,35-W
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,八戸,vs,湘南,プラスタ,,ＤＡＺＮ,362,12,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,仙台,vs,栃木SC,ユアスタ,,ＤＡＺＮ,54,40,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,山形,vs,群馬,ＮＤスタ,,ＤＡＺＮ,29,35,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,栃木C,vs,横浜FC,ＣＦＳ,,ＤＡＺＮ,471,34,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T15:00:00+09:00,秋田,vs,相模原,ソユスタ,,ＤＡＺＮ,270,273,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,札幌,vs,長野,プレド,,ＤＡＺＮ,14,274,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,大宮,vs,いわき,ＮＡＣＫ,,ＤＡＺＮ,27,386,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,甲府,vs,磐田,ＪＩＴス,,ＤＡＺＮ,28,13,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,藤枝,vs,福島,藤枝サ,,ＤＡＺＮ,276,271,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１５節第１日,2026/05/06,2026-05-06T19:00:00+09:00,岐阜,vs,松本,長良川,,ＤＡＺＮ,39,46,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,新潟,vs,徳島,デンカＳ,,ＤＡＺＮ／新潟放送,78,36,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,富山,vs,讃岐,富山,,ＤＡＺＮ,41,48,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,金沢,vs,愛媛,ゴースタ,,ＤＡＺＮ,275,37,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,奈良,vs,FC大阪,ロートＦ,,ＤＡＺＮ,391,390,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,今治,vs,高知,アシさと,,ＤＡＺＮ／愛媛朝日テレビ,369,468,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,滋賀,vs,山口,ハトスタ,,ＤＡＺＮ,495,330,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,北九州,vs,熊本,ミクスタ,,ＤＡＺＮ,43,38,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,2,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,鳥栖,vs,鳥取,●未定●,,ＤＡＺＮ,33,44,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,宮崎,vs,琉球,いちご,,ＤＡＺＮ,371,277,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１５節第１日,2026/05/06,2026-05-06T14:00:00+09:00,鹿児島,vs,大分,白波スタ,,ＤＡＺＮ,338,31,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１６節第１日,2026/05/09,2026-05-09T14:00:00+09:00,水戸,vs,浦和,Ｋｓスタ,,ＤＡＺＮ／ＮＨＫ ＢＳ,94,3,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１６節第１日,2026/05/09,2026-05-09T16:00:00+09:00,C大阪,vs,長崎,ヨドコウ,,ＤＡＺＮ,20,47,明治安田J1百年構想 WESTグループ,35,35-W
2026,3,第１６節第１日,2026/05/09,2026-05-09T14:00:00+09:00,群馬,vs,栃木C,正田スタ,,ＤＡＺＮ,35,471,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１６節第１日,2026/05/09,2026-05-09T14:00:00+09:00,札幌,vs,大宮,プレド,,ＤＡＺＮ,14,27,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１６節第１日,2026/05/09,2026-05-09T14:00:00+09:00,いわき,vs,甲府,ハワスタ,,ＤＡＺＮ,386,28,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１６節第１日,2026/05/09,2026-05-09T18:00:00+09:00,長野,vs,岐阜,長野Ｕ,,ＤＡＺＮ,274,39,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１６節第１日,2026/05/09,2026-05-09T14:00:00+09:00,FC大阪,vs,今治,花園,,ＤＡＺＮ,390,369,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１６節第１日,2026/05/09,2026-05-09T14:00:00+09:00,山口,vs,宮崎,みらスタ,,ＤＡＺＮ,330,371,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,横浜FM,vs,鹿島,日産ス,,ＤＡＺＮ,5,1,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１６節第２日,2026/05/10,2026-05-10T15:00:00+09:00,FC東京,vs,東京V,味スタ,,ＤＡＺＮ,22,4,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１６節第２日,2026/05/10,2026-05-10T16:00:00+09:00,柏,vs,川崎F,三協Ｆ柏,,ＤＡＺＮ,11,21,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１６節第２日,2026/05/10,2026-05-10T17:00:00+09:00,千葉,vs,町田,フクアリ,,ＤＡＺＮ,2,45,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,清水,vs,福岡,アイスタ,,ＤＡＺＮ,7,23,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,神戸,vs,岡山,ノエスタ,,ＤＡＺＮ,18,42,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１６節第２日,2026/05/10,2026-05-10T15:00:00+09:00,G大阪,vs,広島,パナスタ,,ＤＡＺＮ,9,10,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１６節第２日,2026/05/10,2026-05-10T16:00:00+09:00,名古屋,vs,京都,豊田ス,,ＤＡＺＮ,8,24,明治安田J1百年構想 WESTグループ,35,35-W
2026,2,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,八戸,vs,仙台,プラスタ,,ＤＡＺＮ,362,54,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,山形,vs,相模原,ＮＤスタ,,ＤＡＺＮ,29,273,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,栃木SC,vs,秋田,カンセキ,,ＤＡＺＮ,40,270,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,湘南,vs,横浜FC,レモンＳ,,ＤＡＺＮ,12,34,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,福島,vs,磐田,とうスタ,,ＤＡＺＮ,271,13,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,松本,vs,藤枝,サンアル,,ＤＡＺＮ,46,276,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１６節第２日,2026/05/10,2026-05-10T13:30:00+09:00,金沢,vs,新潟,ゴースタ,,ＤＡＺＮ／北陸放送,275,78,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,讃岐,vs,高知,メグスタ,,ＤＡＺＮ,48,468,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,徳島,vs,奈良,鳴門大塚,,ＤＡＺＮ,36,391,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１６節第２日,2026/05/10,2026-05-10T15:00:00+09:00,愛媛,vs,富山,ニンスタ,,ＤＡＺＮ,37,41,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,滋賀,vs,鹿児島,ハトスタ,,ＤＡＺＮ,495,338,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,鳥取,vs,北九州,Ａｘｉｓ,,ＤＡＺＮ,44,43,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,熊本,vs,琉球,えがおＳ,,ＤＡＺＮ,38,277,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,2,第１６節第２日,2026/05/10,2026-05-10T14:00:00+09:00,大分,vs,鳥栖,クラド,,ＤＡＺＮ,31,33,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,水戸,vs,東京V,Ｋｓスタ,,ＤＡＺＮ,94,4,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１７節第１日,2026/05/16,2026-05-16T16:00:00+09:00,浦和,vs,FC東京,埼玉,,ＤＡＺＮ,3,22,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１７節第１日,2026/05/16,2026-05-16T17:00:00+09:00,横浜FM,vs,柏,日産ス,,ＤＡＺＮ,5,11,明治安田J1百年構想 EASTグループ,35,35-E
2026,2,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,栃木C,vs,山形,ＣＦＳ,,ＤＡＺＮ,471,29,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,湘南,vs,仙台,レモンＳ,,ＤＡＺＮ,12,54,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,相模原,vs,八戸,ギオンス,,ＤＡＺＮ,273,362,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,福島,vs,札幌,とうスタ,,ＤＡＺＮ,271,14,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１７節第１日,2026/05/16,2026-05-16T14:30:00+09:00,磐田,vs,藤枝,ヤマハ,,ＤＡＺＮ／静岡放送,13,276,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１７節第１日,2026/05/16,2026-05-16T16:00:00+09:00,甲府,vs,岐阜,ＪＩＴス,,ＤＡＺＮ,28,39,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,新潟,vs,奈良,デンカＳ,,ＤＡＺＮ,78,391,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１７節第１日,2026/05/16,2026-05-16T14:00:00+09:00,鳥栖,vs,山口,駅スタ,,ＤＡＺＮ,33,330,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,千葉,vs,鹿島,フクアリ,,ＤＡＺＮ,2,1,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１７節第２日,2026/05/17,2026-05-17T19:00:00+09:00,川崎F,vs,町田,Ｕ等々力,,ＤＡＺＮ,21,45,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１７節第１日,2026/05/17,2026-05-17T13:00:00+09:00,長崎,vs,神戸,ピースタ,,ＤＡＺＮ,47,18,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１７節第１日,2026/05/17,2026-05-17T14:00:00+09:00,岡山,vs,清水,ＪＦＥス,,ＤＡＺＮ,42,7,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１７節第１日,2026/05/17,2026-05-17T15:00:00+09:00,京都,vs,広島,サンガＳ,,ＤＡＺＮ,24,10,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１７節第１日,2026/05/17,2026-05-17T15:00:00+09:00,C大阪,vs,名古屋,ヨドコウ,,ＤＡＺＮ,20,8,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１７節第１日,2026/05/17,2026-05-17T16:00:00+09:00,G大阪,vs,福岡,パナスタ,,ＤＡＺＮ ※ＡＦＣチャンピオンズリーグ２ ２０２５／２６ 準決勝以降に出場するクラブの試合は、４／２２（水）に開催します,9,23,明治安田J1百年構想 WESTグループ,35,35-W
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,秋田,vs,群馬,ソユスタ,,ＤＡＺＮ,270,35,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,横浜FC,vs,栃木SC,ニッパツ,,ＤＡＺＮ,34,40,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,いわき,vs,松本,ハワスタ,,ＤＡＺＮ,386,46,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,大宮,vs,長野,ＮＡＣＫ,,ＤＡＺＮ,27,274,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,富山,vs,徳島,富山,,ＤＡＺＮ,41,36,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,FC大阪,vs,金沢,花園,,ＤＡＺＮ,390,275,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,今治,vs,讃岐,アシさと,,ＤＡＺＮ,369,48,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,高知,vs,愛媛,ギケンス,,ＤＡＺＮ,468,37,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,大分,vs,宮崎,クラド,,ＤＡＺＮ,31,371,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１７節第２日,2026/05/17,2026-05-17T14:00:00+09:00,鹿児島,vs,熊本,白波スタ,,ＤＡＺＮ,338,38,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１７節第２日,2026/05/17,2026-05-17T18:00:00+09:00,琉球,vs,鳥取,沖縄県陸,,ＤＡＺＮ,277,44,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１７節第２日,2026/05/17,2026-05-17T00:00:00+09:00,滋賀,vs,北九州,ハトスタ,,ＤＡＺＮ,495,43,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１８節第１日,2026/05/22,2026-05-22T19:30:00+09:00,町田,vs,浦和,MUFG国立,,ＤＡＺＮ,45,3,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１８節第２日,2026/05/23,2026-05-23T17:30:00+09:00,鹿島,vs,FC東京,メルスタ,,ＤＡＺＮ／ＮＨＫ ＢＳ,1,22,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１８節第２日,2026/05/23,2026-05-23T18:00:00+09:00,柏,vs,千葉,三協Ｆ柏,,ＤＡＺＮ,11,2,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,広島,vs,名古屋,Ｅピース,,ＤＡＺＮ／ＮＨＫ広島,10,8,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,福岡,vs,神戸,ベススタ,,ＤＡＺＮ／テレビ西日本,23,18,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１８節第１日,2026/05/23,2026-05-23T19:00:00+09:00,京都,vs,長崎,サンガＳ,,ＤＡＺＮ,24,47,明治安田J1百年構想 WESTグループ,35,35-W
2026,2,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,仙台,vs,横浜FC,ユアスタ,,ＤＡＺＮ,54,34,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,群馬,vs,相模原,正田スタ,,ＤＡＺＮ,35,273,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,札幌,vs,磐田,プレド,,ＤＡＺＮ,14,13,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,藤枝,vs,いわき,藤枝サ,,ＤＡＺＮ,276,386,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,岐阜,vs,大宮,長良川,,ＤＡＺＮ,39,27,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１８節第１日,2026/05/23,2026-05-23T16:00:00+09:00,長野,vs,甲府,長野Ｕ,,ＤＡＺＮ,274,28,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,2,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,新潟,vs,愛媛,デンカＳ,,ＤＡＺＮ,78,37,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,奈良,vs,富山,ロートＦ,,ＤＡＺＮ,391,41,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,山口,vs,熊本,みらスタ,,ＤＡＺＮ／テレビ山口,330,38,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,2,第１８節第１日,2026/05/23,2026-05-23T14:00:00+09:00,鳥栖,vs,琉球,駅スタ,,ＤＡＺＮ,33,277,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１８節第３日,2026/05/24,2026-05-24T14:00:00+09:00,水戸,vs,川崎F,Ｋｓスタ,,ＤＡＺＮ,94,21,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１８節第３日,2026/05/24,2026-05-24T14:00:00+09:00,東京V,vs,横浜FM,味スタ,,ＤＡＺＮ,4,5,明治安田J1百年構想 EASTグループ,35,35-E
2026,1,第１８節第２日,2026/05/24,2026-05-24T12:55:00+09:00,岡山,vs,C大阪,ＪＦＥス,,ＤＡＺＮ／岡山放送,42,20,明治安田J1百年構想 WESTグループ,35,35-W
2026,1,第１８節第２日,2026/05/24,2026-05-24T17:00:00+09:00,清水,vs,G大阪,MUFG国立,,ＤＡＺＮ,7,9,明治安田J1百年構想 WESTグループ,35,35-W
2026,2,第１８節第２日,2026/05/24,2026-05-24T13:00:00+09:00,八戸,vs,栃木SC,プラスタ,,ＤＡＺＮ,362,40,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,秋田,vs,栃木C,ソユスタ,,ＤＡＺＮ,270,471,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,2,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,山形,vs,湘南,ＮＤスタ,,ＤＡＺＮ,29,12,明治安田J2・J3百年構想 EAST-Aグループ,36,36-E-A
2026,3,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,松本,vs,福島,サンアル,,ＤＡＺＮ,46,271,明治安田J2・J3百年構想 EAST-Bグループ,36,36-E-B
2026,3,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,金沢,vs,高知,ゴースタ,,ＤＡＺＮ,275,468,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,讃岐,vs,FC大阪,メグスタ,,ＤＡＺＮ,48,390,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,2,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,徳島,vs,今治,鳴門大塚,,ＤＡＺＮ,36,369,明治安田J2・J3百年構想 WEST-Aグループ,36,36-W-A
2026,3,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,鳥取,vs,大分,Ａｘｉｓ,,ＤＡＺＮ,44,31,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
