"2026","明治安田J2・J3百年構想 WEST-Bグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","宮崎","vs","鳥栖","いちご","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第３節第１日","2026/02/21","2026-02-21T14:00:00+09:00","琉球","vs","滋賀","沖縄県陸","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","水戸","vs","千葉","Ｋｓスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","京都","vs","福岡","サンガＳ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","岡山","vs","G大阪","ＪＦＥス","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第３節第２日","2026/02/22","2026-02-22T15:00:00+09:00","C大阪","vs","広島","ヨドコウ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","栃木SC","vs","仙台","カンセキ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","横浜FC","vs","栃木C","ニッパツ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","岐阜","vs","いわき","長良川","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","讃岐","vs","新潟","メグスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","徳島","vs","富山","鳴門大塚","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","今治","vs","FC大阪","アシさと","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","高知","vs","金沢","ギケンス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第３節第２日","2026/02/22","2026-02-22T13:00:00+09:00","熊本","vs","北九州","えがおＳ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","大分","vs","鳥取","クラド","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第３節第２日","2026/02/22","2026-02-22T14:00:00+09:00","鹿児島","vs","山口","白波スタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第４節第１日","2026/02/27","2026-02-27T19:00:00+09:00","町田","vs","千葉","Ｇスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第４節第１日","2026/02/27","2026-02-27T19:00:00+09:00","神戸","vs","福岡","ノエスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第４節第１日","2026/02/27","2026-02-27T19:00:00+09:00","広島","vs","京都","Ｅピース","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第４節第２日","2026/02/28","2026-02-28T13:00:00+09:00","横浜FM","vs","東京V","日産ス","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第４節第２日","2026/02/28","2026-02-28T14:00:00+09:00","浦和","vs","鹿島","埼玉","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第４節第２日","2026/02/28","2026-02-28T15:00:00+09:00","FC東京","vs","柏","味スタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第４節第２日","2026/02/28","2026-02-28T15:00:00+09:00","G大阪","vs","清水","パナスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第４節第２日","2026/02/28","2026-02-28T17:00:00+09:00","長崎","vs","C大阪","ピースタ","","ＤＡＺＮ／ＮＨＫ長崎"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第４節第１日","2026/02/28","2026-02-28T13:00:00+09:00","仙台","vs","八戸","ユアスタ","","ＤＡＺＮ／仙台放送"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","栃木C","vs","湘南","ＣＦＳ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","群馬","vs","秋田","正田スタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","札幌","vs","岐阜","プレド","","ＤＡＺＮ／ＮＨＫ札幌"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","甲府","vs","松本","ＪＩＴス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","長野","vs","大宮","長野Ｕ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","磐田","vs","福島","ヤマハ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","富山","vs","FC大阪","富山","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第４節第１日","2026/02/28","2026-02-28T16:00:00+09:00","愛媛","vs","徳島","ニンスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","北九州","vs","滋賀","ミクスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","鳥栖","vs","鹿児島","駅スタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第４節第１日","2026/02/28","2026-02-28T14:00:00+09:00","琉球","vs","宮崎","沖縄県陸","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第４節第３日","2026/03/01","2026-03-01T16:00:00+09:00","川崎F","vs","水戸","Ｕ等々力","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第４節第３日","2026/03/01","2026-03-01T14:00:00+09:00","岡山","vs","名古屋","ＪＦＥス","","ＤＡＺＮ"
